Timestamp,High/Low,Pred(Ft),Pred(cm)
2022-03-03 23:04:00+00:00,L,-0.77,-23
2022-03-04 05:10:00+00:00,H,7.93,242
2022-03-04 11:27:00+00:00,L,-0.65,-20
2022-03-04 17:30:00+00:00,H,7.67,234
2022-03-04 23:45:00+00:00,L,-0.52,-16
2022-03-05 05:50:00+00:00,H,7.85,239
2022-03-05 12:11:00+00:00,L,-0.48,-15
2022-03-05 18:12:00+00:00,H,7.36,224
2022-03-06 00:26:00+00:00,L,-0.18,-5
2022-03-06 06:30:00+00:00,H,7.67,234
2022-03-06 12:54:00+00:00,L,-0.22,-7
2022-03-06 18:54:00+00:00,H,7.0,213
2022-03-07 01:07:00+00:00,L,0.21,6
2022-03-07 07:11:00+00:00,H,7.41,226
2022-03-07 13:40:00+00:00,L,0.1,3
2022-03-07 19:38:00+00:00,H,6.61,201
2022-03-08 01:52:00+00:00,L,0.61,19
2022-03-08 07:55:00+00:00,H,7.12,217
2022-03-08 14:29:00+00:00,L,0.43,13
2022-03-08 20:25:00+00:00,H,6.23,190
2022-03-09 02:40:00+00:00,L,0.98,30
2022-03-09 08:43:00+00:00,H,6.81,208
2022-03-09 15:24:00+00:00,L,0.73,22
2022-03-09 21:18:00+00:00,H,5.9,180
2022-03-10 03:35:00+00:00,L,1.28,39
2022-03-10 09:38:00+00:00,H,6.55,200
2022-03-10 16:23:00+00:00,L,0.94,29
2022-03-10 22:19:00+00:00,H,5.67,173
2022-03-11 04:35:00+00:00,L,1.47,45
2022-03-11 10:39:00+00:00,H,6.39,195
2022-03-11 17:23:00+00:00,L,1.01,31
2022-03-11 23:25:00+00:00,H,5.62,171
2022-03-12 05:37:00+00:00,L,1.49,45
2022-03-12 11:42:00+00:00,H,6.38,194
2022-03-12 18:22:00+00:00,L,0.94,29
2022-03-13 00:27:00+00:00,H,5.75,175
2022-03-13 06:35:00+00:00,L,1.37,42
2022-03-13 12:41:00+00:00,H,6.5,198
2022-03-13 19:15:00+00:00,L,0.77,23
2022-03-14 01:20:00+00:00,H,6.02,183
2022-03-14 07:28:00+00:00,L,1.13,34
2022-03-14 13:32:00+00:00,H,6.71,205
2022-03-14 20:01:00+00:00,L,0.55,17
2022-03-15 02:04:00+00:00,H,6.35,194
2022-03-15 08:15:00+00:00,L,0.82,25
2022-03-15 14:16:00+00:00,H,6.93,211
2022-03-15 20:43:00+00:00,L,0.33,10
2022-03-16 02:43:00+00:00,H,6.73,205
2022-03-16 08:58:00+00:00,L,0.48,15
2022-03-16 14:56:00+00:00,H,7.16,218
2022-03-16 21:20:00+00:00,L,0.12,4
2022-03-17 03:19:00+00:00,H,7.14,218
2022-03-17 09:37:00+00:00,L,0.12,4
2022-03-17 15:35:00+00:00,H,7.36,224
2022-03-17 21:55:00+00:00,L,-0.06,-2
2022-03-18 03:54:00+00:00,H,7.54,230
2022-03-18 10:16:00+00:00,L,-0.22,-7
2022-03-18 16:14:00+00:00,H,7.53,230
2022-03-18 22:31:00+00:00,L,-0.2,-6
2022-03-19 04:32:00+00:00,H,7.91,241
2022-03-19 10:55:00+00:00,L,-0.49,-15
2022-03-19 16:54:00+00:00,H,7.62,232
2022-03-19 23:08:00+00:00,L,-0.28,-9
2022-03-20 05:12:00+00:00,H,8.19,250
2022-03-20 11:37:00+00:00,L,-0.66,-20
2022-03-20 17:38:00+00:00,H,7.62,232
2022-03-20 23:48:00+00:00,L,-0.27,-8
2022-03-21 05:55:00+00:00,H,8.34,254
2022-03-21 12:22:00+00:00,L,-0.69,-21
2022-03-21 18:24:00+00:00,H,7.51,229
2022-03-22 00:33:00+00:00,L,-0.16,-5
2022-03-22 06:43:00+00:00,H,8.33,254
2022-03-22 13:13:00+00:00,L,-0.57,-17
2022-03-22 19:15:00+00:00,H,7.29,222
2022-03-23 01:25:00+00:00,L,0.06,2
2022-03-23 07:35:00+00:00,H,8.17,249
2022-03-23 14:10:00+00:00,L,-0.35,-11
2022-03-23 20:11:00+00:00,H,7.02,214
2022-03-24 02:24:00+00:00,L,0.32,10
2022-03-24 08:34:00+00:00,H,7.9,241
2022-03-24 15:14:00+00:00,L,-0.11,-3
2022-03-24 21:15:00+00:00,H,6.77,206
2022-03-25 03:31:00+00:00,L,0.53,16
2022-03-25 09:40:00+00:00,H,7.63,233
2022-03-25 16:22:00+00:00,L,0.04,1
2022-03-25 22:26:00+00:00,H,6.66,203
2022-03-26 04:43:00+00:00,L,0.6,18
2022-03-26 10:53:00+00:00,H,7.47,228
2022-03-26 17:31:00+00:00,L,0.05,2
2022-03-26 23:40:00+00:00,H,6.77,206
2022-03-27 05:55:00+00:00,L,0.48,15
2022-03-27 12:06:00+00:00,H,7.47,228
2022-03-27 18:36:00+00:00,L,-0.08,-2
2022-03-28 00:48:00+00:00,H,7.07,215
2022-03-28 07:01:00+00:00,L,0.21,6
2022-03-28 13:12:00+00:00,H,7.59,231
2022-03-28 19:35:00+00:00,L,-0.25,-8
2022-03-29 01:46:00+00:00,H,7.42,226
2022-03-29 08:00:00+00:00,L,-0.1,-3
2022-03-29 14:09:00+00:00,H,7.72,235
2022-03-29 20:28:00+00:00,L,-0.38,-12
2022-03-30 02:37:00+00:00,H,7.73,236
2022-03-30 08:53:00+00:00,L,-0.35,-11
2022-03-30 15:00:00+00:00,H,7.78,237
2022-03-30 21:15:00+00:00,L,-0.42,-13
2022-03-31 03:23:00+00:00,H,7.93,242
2022-03-31 09:40:00+00:00,L,-0.51,-16
2022-03-31 15:46:00+00:00,H,7.73,236
2022-03-31 21:58:00+00:00,L,-0.34,-10
2022-04-01 04:04:00+00:00,H,8.0,244
2022-04-01 10:23:00+00:00,L,-0.54,-16
2022-04-01 16:27:00+00:00,H,7.6,232
2022-04-01 22:38:00+00:00,L,-0.17,-5
2022-04-02 04:42:00+00:00,H,7.95,242
2022-04-02 11:04:00+00:00,L,-0.45,-14
2022-04-02 17:06:00+00:00,H,7.4,226
2022-04-02 23:16:00+00:00,L,0.08,2
2022-04-03 05:18:00+00:00,H,7.83,239
2022-04-03 11:43:00+00:00,L,-0.27,-8
2022-04-03 17:44:00+00:00,H,7.15,218
2022-04-03 23:53:00+00:00,L,0.37,11
2022-04-04 05:54:00+00:00,H,7.64,233
2022-04-04 12:23:00+00:00,L,-0.02,-1
2022-04-04 18:22:00+00:00,H,6.88,210
2022-04-05 00:32:00+00:00,L,0.68,21
2022-04-05 06:32:00+00:00,H,7.42,226
2022-04-05 13:04:00+00:00,L,0.28,9
2022-04-05 19:02:00+00:00,H,6.59,201
2022-04-06 01:13:00+00:00,L,1.0,30
2022-04-06 07:14:00+00:00,H,7.15,218
2022-04-06 13:50:00+00:00,L,0.6,18
2022-04-06 19:47:00+00:00,H,6.31,192
2022-04-07 02:00:00+00:00,L,1.29,39
2022-04-07 08:00:00+00:00,H,6.88,210
2022-04-07 14:41:00+00:00,L,0.89,27
2022-04-07 20:37:00+00:00,H,6.06,185
2022-04-08 02:54:00+00:00,L,1.54,47
2022-04-08 08:53:00+00:00,H,6.62,202
2022-04-08 15:39:00+00:00,L,1.09,33
2022-04-08 21:35:00+00:00,H,5.89,180
2022-04-09 03:55:00+00:00,L,1.67,51
2022-04-09 09:53:00+00:00,H,6.44,196
2022-04-09 16:39:00+00:00,L,1.17,36
2022-04-09 22:38:00+00:00,H,5.89,180
2022-04-10 04:58:00+00:00,L,1.65,50
2022-04-10 10:57:00+00:00,H,6.4,195
2022-04-10 17:37:00+00:00,L,1.12,34
2022-04-10 23:40:00+00:00,H,6.06,185
2022-04-11 05:58:00+00:00,L,1.45,44
2022-04-11 11:58:00+00:00,H,6.5,198
2022-04-11 18:30:00+00:00,L,0.97,30
2022-04-12 00:34:00+00:00,H,6.38,194
2022-04-12 06:52:00+00:00,L,1.13,34
2022-04-12 12:53:00+00:00,H,6.7,204
2022-04-12 19:18:00+00:00,L,0.76,23
2022-04-13 01:21:00+00:00,H,6.8,207
2022-04-13 07:41:00+00:00,L,0.72,22
2022-04-13 13:41:00+00:00,H,6.96,212
2022-04-13 20:01:00+00:00,L,0.53,16
2022-04-14 02:02:00+00:00,H,7.26,221
2022-04-14 08:26:00+00:00,L,0.28,9
2022-04-14 14:24:00+00:00,H,7.22,220
2022-04-14 20:41:00+00:00,L,0.3,9
2022-04-15 02:41:00+00:00,H,7.73,236
2022-04-15 09:08:00+00:00,L,-0.16,-5
2022-04-15 15:06:00+00:00,H,7.47,228
2022-04-15 21:20:00+00:00,L,0.09,3
2022-04-16 03:21:00+00:00,H,8.16,249
2022-04-16 09:49:00+00:00,L,-0.54,-16
2022-04-16 15:49:00+00:00,H,7.66,233
2022-04-16 22:00:00+00:00,L,-0.09,-3
2022-04-17 04:02:00+00:00,H,8.51,259
2022-04-17 10:32:00+00:00,L,-0.81,-25
2022-04-17 16:32:00+00:00,H,7.78,237
2022-04-17 22:41:00+00:00,L,-0.19,-6
2022-04-18 04:46:00+00:00,H,8.73,266
2022-04-18 11:17:00+00:00,L,-0.93,-28
2022-04-18 17:18:00+00:00,H,7.79,237
2022-04-18 23:26:00+00:00,L,-0.19,-6
2022-04-19 05:33:00+00:00,H,8.78,268
2022-04-19 12:05:00+00:00,L,-0.89,-27
2022-04-19 18:08:00+00:00,H,7.69,234
2022-04-20 00:16:00+00:00,L,-0.07,-2
2022-04-20 06:24:00+00:00,H,8.64,263
2022-04-20 12:57:00+00:00,L,-0.7,-21
2022-04-20 19:01:00+00:00,H,7.51,229
2022-04-21 01:11:00+00:00,L,0.14,4
2022-04-21 07:20:00+00:00,H,8.36,255
2022-04-21 13:56:00+00:00,L,-0.42,-13
2022-04-21 20:00:00+00:00,H,7.29,222
2022-04-22 02:14:00+00:00,L,0.39,12
2022-04-22 08:21:00+00:00,H,8.0,244
2022-04-22 15:00:00+00:00,L,-0.14,-4
2022-04-22 21:05:00+00:00,H,7.12,217
2022-04-23 03:23:00+00:00,L,0.56,17
2022-04-23 09:29:00+00:00,H,7.66,233
2022-04-23 16:07:00+00:00,L,0.04,1
2022-04-23 22:15:00+00:00,H,7.09,216
2022-04-24 04:35:00+00:00,L,0.58,18
2022-04-24 10:42:00+00:00,H,7.43,226
2022-04-24 17:13:00+00:00,L,0.11,3
2022-04-24 23:26:00+00:00,H,7.23,220
2022-04-25 05:44:00+00:00,L,0.44,13
2022-04-25 11:53:00+00:00,H,7.37,225
2022-04-25 18:15:00+00:00,L,0.09,3
2022-04-26 00:30:00+00:00,H,7.49,228
2022-04-26 06:48:00+00:00,L,0.2,6
2022-04-26 12:57:00+00:00,H,7.41,226
2022-04-26 19:12:00+00:00,L,0.05,2
2022-04-27 01:26:00+00:00,H,7.74,236
2022-04-27 07:44:00+00:00,L,-0.05,-2
2022-04-27 13:53:00+00:00,H,7.46,227
2022-04-27 20:04:00+00:00,L,0.05,2
2022-04-28 02:15:00+00:00,H,7.92,241
2022-04-28 08:35:00+00:00,L,-0.22,-7
2022-04-28 14:42:00+00:00,H,7.45,227
2022-04-28 20:50:00+00:00,L,0.12,4
2022-04-29 02:58:00+00:00,H,7.98,243
2022-04-29 09:20:00+00:00,L,-0.29,-9
2022-04-29 15:26:00+00:00,H,7.37,225
2022-04-29 21:32:00+00:00,L,0.26,8
2022-04-30 03:37:00+00:00,H,7.94,242
2022-04-30 10:02:00+00:00,L,-0.26,-8
2022-04-30 16:06:00+00:00,H,7.23,220
2022-04-30 22:11:00+00:00,L,0.45,14
2022-05-01 04:12:00+00:00,H,7.84,239
2022-05-01 10:40:00+00:00,L,-0.15,-5
2022-05-01 16:42:00+00:00,H,7.06,215
2022-05-01 22:48:00+00:00,L,0.67,20
2022-05-02 04:46:00+00:00,H,7.7,235
2022-05-02 11:17:00+00:00,L,0.02,1
2022-05-02 17:17:00+00:00,H,6.89,210
2022-05-02 23:23:00+00:00,L,0.88,27
2022-05-03 05:21:00+00:00,H,7.55,230
2022-05-03 11:54:00+00:00,L,0.23,7
2022-05-03 17:53:00+00:00,H,6.72,205
2022-05-04 00:00:00+00:00,L,1.09,33
2022-05-04 05:59:00+00:00,H,7.38,225
2022-05-04 12:34:00+00:00,L,0.46,14
2022-05-04 18:32:00+00:00,H,6.55,200
2022-05-05 00:40:00+00:00,L,1.3,40
2022-05-05 06:40:00+00:00,H,7.19,219
2022-05-05 13:16:00+00:00,L,0.69,21
2022-05-05 19:16:00+00:00,H,6.4,195
2022-05-06 01:25:00+00:00,L,1.49,45
2022-05-06 07:25:00+00:00,H,6.97,212
2022-05-06 14:04:00+00:00,L,0.9,27
2022-05-06 20:04:00+00:00,H,6.28,191
2022-05-07 02:18:00+00:00,L,1.64,50
2022-05-07 08:16:00+00:00,H,6.76,206
2022-05-07 14:57:00+00:00,L,1.06,32
2022-05-07 20:57:00+00:00,H,6.23,190
2022-05-08 03:17:00+00:00,L,1.7,52
2022-05-08 09:12:00+00:00,H,6.58,201
2022-05-08 15:53:00+00:00,L,1.14,35
2022-05-08 21:54:00+00:00,H,6.3,192
2022-05-09 04:18:00+00:00,L,1.61,49
2022-05-09 10:12:00+00:00,H,6.5,198
2022-05-09 16:48:00+00:00,L,1.12,34
2022-05-09 22:51:00+00:00,H,6.5,198
2022-05-10 05:17:00+00:00,L,1.37,42
2022-05-10 11:12:00+00:00,H,6.55,200
2022-05-10 17:41:00+00:00,L,1.03,31
2022-05-10 23:45:00+00:00,H,6.84,208
2022-05-11 06:13:00+00:00,L,1.0,30
2022-05-11 12:10:00+00:00,H,6.7,204
2022-05-11 18:30:00+00:00,L,0.87,27
2022-05-12 00:35:00+00:00,H,7.27,222
2022-05-12 07:04:00+00:00,L,0.56,17
2022-05-12 13:02:00+00:00,H,6.94,212
2022-05-12 19:17:00+00:00,L,0.66,20
2022-05-13 01:21:00+00:00,H,7.74,236
2022-05-13 07:52:00+00:00,L,0.08,2
2022-05-13 13:51:00+00:00,H,7.2,219
2022-05-13 20:02:00+00:00,L,0.43,13
2022-05-14 02:05:00+00:00,H,8.2,250
2022-05-14 08:38:00+00:00,L,-0.36,-11
2022-05-14 14:37:00+00:00,H,7.46,227
2022-05-14 20:46:00+00:00,L,0.2,6
2022-05-15 02:50:00+00:00,H,8.6,262
2022-05-15 09:24:00+00:00,L,-0.73,-22
2022-05-15 15:24:00+00:00,H,7.66,233
2022-05-15 21:32:00+00:00,L,0.01,0
2022-05-16 03:36:00+00:00,H,8.89,271
2022-05-16 10:11:00+00:00,L,-0.96,-29
2022-05-16 16:12:00+00:00,H,7.8,238
2022-05-16 22:19:00+00:00,L,-0.12,-4
2022-05-17 04:25:00+00:00,H,9.02,275
2022-05-17 10:59:00+00:00,L,-1.05,-32
2022-05-17 17:01:00+00:00,H,7.85,239
2022-05-17 23:09:00+00:00,L,-0.14,-4
2022-05-18 05:16:00+00:00,H,8.98,274
2022-05-18 11:50:00+00:00,L,-0.98,-30
2022-05-18 17:54:00+00:00,H,7.82,238
2022-05-19 00:02:00+00:00,L,-0.05,-2
2022-05-19 06:10:00+00:00,H,8.78,268
2022-05-19 12:44:00+00:00,L,-0.79,-24
2022-05-19 18:49:00+00:00,H,7.73,236
2022-05-20 01:01:00+00:00,L,0.12,4
2022-05-20 07:07:00+00:00,H,8.45,258
2022-05-20 13:42:00+00:00,L,-0.53,-16
2022-05-20 19:49:00+00:00,H,7.62,232
2022-05-21 02:05:00+00:00,L,0.31,9
2022-05-21 08:09:00+00:00,H,8.05,245
2022-05-21 14:43:00+00:00,L,-0.26,-8
2022-05-21 20:53:00+00:00,H,7.54,230
2022-05-22 03:12:00+00:00,L,0.43,13
2022-05-22 09:16:00+00:00,H,7.66,233
2022-05-22 15:47:00+00:00,L,-0.03,-1
2022-05-22 21:59:00+00:00,H,7.54,230
2022-05-23 04:21:00+00:00,L,0.44,13
2022-05-23 10:25:00+00:00,H,7.38,225
2022-05-23 16:49:00+00:00,L,0.13,4
2022-05-23 23:04:00+00:00,H,7.62,232
2022-05-24 05:26:00+00:00,L,0.35,11
2022-05-24 11:33:00+00:00,H,7.22,220
2022-05-24 17:49:00+00:00,L,0.25,8
2022-05-25 00:05:00+00:00,H,7.74,236
2022-05-25 06:27:00+00:00,L,0.2,6
2022-05-25 12:35:00+00:00,H,7.15,218
2022-05-25 18:44:00+00:00,L,0.36,11
2022-05-26 00:59:00+00:00,H,7.84,239
2022-05-26 07:22:00+00:00,L,0.07,2
2022-05-26 13:31:00+00:00,H,7.11,217
2022-05-26 19:36:00+00:00,L,0.48,15
2022-05-27 01:48:00+00:00,H,7.88,240
2022-05-27 08:12:00+00:00,L,-0.01,0
2022-05-27 14:20:00+00:00,H,7.05,215
2022-05-27 20:23:00+00:00,L,0.62,19
2022-05-28 02:31:00+00:00,H,7.83,239
2022-05-28 08:58:00+00:00,L,-0.01,0
2022-05-28 15:04:00+00:00,H,6.95,212
2022-05-28 21:05:00+00:00,L,0.78,24
2022-05-29 03:09:00+00:00,H,7.74,236
2022-05-29 09:39:00+00:00,L,0.05,2
2022-05-29 15:43:00+00:00,H,6.84,208
2022-05-29 21:45:00+00:00,L,0.94,29
2022-05-30 03:45:00+00:00,H,7.63,233
2022-05-30 10:17:00+00:00,L,0.16,5
2022-05-30 16:19:00+00:00,H,6.73,205
2022-05-30 22:21:00+00:00,L,1.09,33
2022-05-31 04:19:00+00:00,H,7.53,230
2022-05-31 10:54:00+00:00,L,0.28,9
2022-05-31 16:54:00+00:00,H,6.63,202
2022-05-31 22:57:00+00:00,L,1.21,37
2022-06-01 04:54:00+00:00,H,7.43,226
2022-06-01 11:30:00+00:00,L,0.41,12
2022-06-01 17:29:00+00:00,H,6.57,200
2022-06-01 23:34:00+00:00,L,1.32,40
2022-06-02 05:31:00+00:00,H,7.33,223
2022-06-02 12:08:00+00:00,L,0.53,16
2022-06-02 18:07:00+00:00,H,6.54,199
2022-06-03 00:14:00+00:00,L,1.41,43
2022-06-03 06:11:00+00:00,H,7.21,220
2022-06-03 12:48:00+00:00,L,0.66,20
2022-06-03 18:49:00+00:00,H,6.53,199
2022-06-04 00:57:00+00:00,L,1.49,45
2022-06-04 06:55:00+00:00,H,7.07,215
2022-06-04 13:31:00+00:00,L,0.78,24
2022-06-04 19:34:00+00:00,H,6.56,200
2022-06-05 01:47:00+00:00,L,1.53,47
2022-06-05 07:43:00+00:00,H,6.91,211
2022-06-05 14:18:00+00:00,L,0.89,27
2022-06-05 20:22:00+00:00,H,6.63,202
2022-06-06 02:41:00+00:00,L,1.5,46
2022-06-06 08:35:00+00:00,H,6.76,206
2022-06-06 15:08:00+00:00,L,0.96,29
2022-06-06 21:13:00+00:00,H,6.77,206
2022-06-07 03:38:00+00:00,L,1.37,42
2022-06-07 09:31:00+00:00,H,6.65,203
2022-06-07 16:00:00+00:00,L,1.0,30
2022-06-07 22:05:00+00:00,H,6.99,213
2022-06-08 04:36:00+00:00,L,1.13,34
2022-06-08 10:29:00+00:00,H,6.63,202
2022-06-08 16:52:00+00:00,L,0.96,29
2022-06-08 22:59:00+00:00,H,7.29,222
2022-06-09 05:32:00+00:00,L,0.78,24
2022-06-09 11:28:00+00:00,H,6.7,204
2022-06-09 17:44:00+00:00,L,0.87,27
2022-06-09 23:51:00+00:00,H,7.66,233
2022-06-10 06:27:00+00:00,L,0.38,12
2022-06-10 12:25:00+00:00,H,6.87,209
2022-06-10 18:35:00+00:00,L,0.71,22
2022-06-11 00:43:00+00:00,H,8.06,246
2022-06-11 07:20:00+00:00,L,-0.04,-1
2022-06-11 13:19:00+00:00,H,7.1,216
2022-06-11 19:26:00+00:00,L,0.5,15
2022-06-12 01:34:00+00:00,H,8.46,258
2022-06-12 08:11:00+00:00,L,-0.44,-13
2022-06-12 14:11:00+00:00,H,7.34,224
2022-06-12 20:18:00+00:00,L,0.27,8
2022-06-13 02:25:00+00:00,H,8.78,268
2022-06-13 09:02:00+00:00,L,-0.76,-23
2022-06-13 15:02:00+00:00,H,7.57,231
2022-06-13 21:09:00+00:00,L,0.05,2
2022-06-14 03:16:00+00:00,H,9.0,274
2022-06-14 09:53:00+00:00,L,-0.98,-30
2022-06-14 15:54:00+00:00,H,7.76,237
2022-06-14 22:02:00+00:00,L,-0.11,-3
2022-06-15 04:08:00+00:00,H,9.08,277
2022-06-15 10:44:00+00:00,L,-1.07,-33
2022-06-15 16:47:00+00:00,H,7.89,240
2022-06-15 22:55:00+00:00,L,-0.18,-5
2022-06-16 05:02:00+00:00,H,9.01,275
2022-06-16 11:36:00+00:00,L,-1.03,-31
2022-06-16 17:41:00+00:00,H,7.97,243
2022-06-16 23:51:00+00:00,L,-0.15,-5
2022-06-17 05:57:00+00:00,H,8.78,268
2022-06-17 12:29:00+00:00,L,-0.88,-27
2022-06-17 18:37:00+00:00,H,7.99,244
2022-06-18 00:50:00+00:00,L,-0.04,-1
2022-06-18 06:54:00+00:00,H,8.44,257
2022-06-18 13:25:00+00:00,L,-0.64,-20
2022-06-18 19:34:00+00:00,H,7.96,243
2022-06-19 01:51:00+00:00,L,0.1,3
2022-06-19 07:54:00+00:00,H,8.03,245
2022-06-19 14:22:00+00:00,L,-0.35,-11
2022-06-19 20:33:00+00:00,H,7.9,241
2022-06-20 02:54:00+00:00,L,0.23,7
2022-06-20 08:56:00+00:00,H,7.61,232
2022-06-20 15:20:00+00:00,L,-0.05,-2
2022-06-20 21:33:00+00:00,H,7.84,239
2022-06-21 03:58:00+00:00,L,0.31,9
2022-06-21 10:00:00+00:00,H,7.25,221
2022-06-21 16:19:00+00:00,L,0.23,7
2022-06-21 22:34:00+00:00,H,7.78,237
2022-06-22 05:00:00+00:00,L,0.33,10
2022-06-22 11:05:00+00:00,H,6.98,213
2022-06-22 17:17:00+00:00,L,0.49,15
2022-06-22 23:33:00+00:00,H,7.73,236
2022-06-23 05:59:00+00:00,L,0.32,10
2022-06-23 12:07:00+00:00,H,6.81,208
2022-06-23 18:12:00+00:00,L,0.7,21
2022-06-24 00:27:00+00:00,H,7.68,234
2022-06-24 06:55:00+00:00,L,0.3,9
2022-06-24 13:03:00+00:00,H,6.71,205
2022-06-24 19:05:00+00:00,L,0.88,27
2022-06-25 01:18:00+00:00,H,7.63,233
2022-06-25 07:46:00+00:00,L,0.3,9
2022-06-25 13:54:00+00:00,H,6.64,202
2022-06-25 19:54:00+00:00,L,1.02,31
2022-06-26 02:03:00+00:00,H,7.56,230
2022-06-26 08:33:00+00:00,L,0.31,9
2022-06-26 14:40:00+00:00,H,6.58,201
2022-06-26 20:39:00+00:00,L,1.13,34
2022-06-27 02:44:00+00:00,H,7.49,228
2022-06-27 09:16:00+00:00,L,0.35,11
2022-06-27 15:20:00+00:00,H,6.53,199
2022-06-27 21:20:00+00:00,L,1.22,37
2022-06-28 03:21:00+00:00,H,7.43,226
2022-06-28 09:55:00+00:00,L,0.39,12
2022-06-28 15:57:00+00:00,H,6.51,198
2022-06-28 21:59:00+00:00,L,1.27,39
2022-06-29 03:57:00+00:00,H,7.38,225
2022-06-29 10:32:00+00:00,L,0.43,13
2022-06-29 16:32:00+00:00,H,6.52,199
2022-06-29 22:36:00+00:00,L,1.3,40
2022-06-30 04:32:00+00:00,H,7.35,224
2022-06-30 11:08:00+00:00,L,0.47,14
2022-06-30 17:07:00+00:00,H,6.57,200
2022-06-30 23:13:00+00:00,L,1.31,40
2022-07-01 05:08:00+00:00,H,7.32,223
2022-07-01 11:44:00+00:00,L,0.5,15
2022-07-01 17:43:00+00:00,H,6.67,203
2022-07-01 23:51:00+00:00,L,1.3,40
2022-07-02 05:47:00+00:00,H,7.28,222
2022-07-02 12:20:00+00:00,L,0.54,16
2022-07-02 18:22:00+00:00,H,6.79,207
2022-07-03 00:32:00+00:00,L,1.26,38
2022-07-03 06:29:00+00:00,H,7.2,219
2022-07-03 12:59:00+00:00,L,0.6,18
2022-07-03 19:03:00+00:00,H,6.93,211
2022-07-04 01:17:00+00:00,L,1.21,37
2022-07-04 07:14:00+00:00,H,7.09,216
2022-07-04 13:40:00+00:00,L,0.68,21
2022-07-04 19:47:00+00:00,H,7.08,216
2022-07-05 02:07:00+00:00,L,1.13,34
2022-07-05 08:02:00+00:00,H,6.95,212
2022-07-05 14:26:00+00:00,L,0.76,23
2022-07-05 20:34:00+00:00,H,7.25,221
2022-07-06 03:00:00+00:00,L,1.0,30
2022-07-06 08:55:00+00:00,H,6.82,208
2022-07-06 15:15:00+00:00,L,0.84,26
2022-07-06 21:24:00+00:00,H,7.43,226
2022-07-07 03:57:00+00:00,L,0.82,25
2022-07-07 09:51:00+00:00,H,6.72,205
2022-07-07 16:08:00+00:00,L,0.88,27
2022-07-07 22:18:00+00:00,H,7.64,233
2022-07-08 04:56:00+00:00,L,0.58,18
2022-07-08 10:51:00+00:00,H,6.7,204
2022-07-08 17:04:00+00:00,L,0.84,26
2022-07-08 23:15:00+00:00,H,7.89,240
2022-07-09 05:55:00+00:00,L,0.29,9
2022-07-09 11:52:00+00:00,H,6.79,207
2022-07-09 18:01:00+00:00,L,0.73,22
2022-07-10 00:13:00+00:00,H,8.18,249
2022-07-10 06:53:00+00:00,L,-0.04,-1
2022-07-10 12:52:00+00:00,H,6.97,212
2022-07-10 18:59:00+00:00,L,0.55,17
2022-07-11 01:10:00+00:00,H,8.47,258
2022-07-11 07:50:00+00:00,L,-0.37,-11
2022-07-11 13:50:00+00:00,H,7.23,220
2022-07-11 19:57:00+00:00,L,0.3,9
2022-07-12 02:06:00+00:00,H,8.74,266
2022-07-12 08:44:00+00:00,L,-0.66,-20
2022-07-12 14:46:00+00:00,H,7.52,229
2022-07-12 20:54:00+00:00,L,0.05,2
2022-07-13 03:01:00+00:00,H,8.92,272
2022-07-13 09:37:00+00:00,L,-0.89,-27
2022-07-13 15:40:00+00:00,H,7.79,237
2022-07-13 21:49:00+00:00,L,-0.17,-5
2022-07-14 03:56:00+00:00,H,8.98,274
2022-07-14 10:29:00+00:00,L,-1.02,-31
2022-07-14 16:33:00+00:00,H,8.03,245
2022-07-14 22:44:00+00:00,L,-0.3,-9
2022-07-15 04:50:00+00:00,H,8.91,272
2022-07-15 11:20:00+00:00,L,-1.02,-31
2022-07-15 17:26:00+00:00,H,8.19,250
2022-07-15 23:39:00+00:00,L,-0.33,-10
2022-07-16 05:43:00+00:00,H,8.7,265
2022-07-16 12:11:00+00:00,L,-0.89,-27
2022-07-16 18:19:00+00:00,H,8.26,252
2022-07-17 00:34:00+00:00,L,-0.26,-8
2022-07-17 06:38:00+00:00,H,8.36,255
2022-07-17 13:02:00+00:00,L,-0.63,-19
2022-07-17 19:12:00+00:00,H,8.22,251
2022-07-18 01:30:00+00:00,L,-0.1,-3
2022-07-18 07:32:00+00:00,H,7.95,242
2022-07-18 13:54:00+00:00,L,-0.28,-9
2022-07-18 20:05:00+00:00,H,8.1,247
2022-07-19 02:28:00+00:00,L,0.1,3
2022-07-19 08:29:00+00:00,H,7.49,228
2022-07-19 14:49:00+00:00,L,0.1,3
2022-07-19 21:00:00+00:00,H,7.91,241
2022-07-20 03:28:00+00:00,L,0.3,9
2022-07-20 09:28:00+00:00,H,7.07,215
2022-07-20 15:44:00+00:00,L,0.49,15
2022-07-20 21:56:00+00:00,H,7.7,235
2022-07-21 04:27:00+00:00,L,0.47,14
2022-07-21 10:29:00+00:00,H,6.72,205
2022-07-21 16:41:00+00:00,L,0.82,25
2022-07-21 22:54:00+00:00,H,7.5,229
2022-07-22 05:26:00+00:00,L,0.58,18
2022-07-22 11:31:00+00:00,H,6.48,198
2022-07-22 17:37:00+00:00,L,1.08,33
2022-07-22 23:51:00+00:00,H,7.37,225
2022-07-23 06:23:00+00:00,L,0.64,20
2022-07-23 12:31:00+00:00,H,6.37,194
2022-07-23 18:32:00+00:00,L,1.24,38
2022-07-24 00:45:00+00:00,H,7.3,223
2022-07-24 07:17:00+00:00,L,0.65,20
